ID_CLIENTE,TOTAL_RECARGA,TOTAL_TRANSACCION_RECARGA,PRODUCTO_PRINCIPAL,FRECUENCY,MONETARY,RECENCY,EDAD,DIAS_CON,FLG_FELICIDAD
783104,71.0,2,3,3,4,1,29,1271,1
1224251,26345.0,99,4,2,1,1,64,769,1
2109902,45.0,3,3,2,5,1,27,137,1
1501642,198.0,5,3,2,4,1,41,545,1
739185,60.0,3,5,4,5,1,41,658,0
1055728,50.0,2,1,5,5,1,38,1020,1
1203204,100.0,2,3,3,5,1,33,893,0
2052883,20.0,1,3,4,3,1,25,56,0
1996883,338.0,8,4,3,3,1,25,160,1
756868,50.0,1,3,4,5,1,51,715,0
916520,35.0,2,4,5,5,1,43,217,0
2398048,90.0,2,3,4,5,1,30,6,0
1062172,450.0,5,4,4,3,1,30,1121,1
1672654,20.0,1,3,4,5,1,29,182,1
977691,248.0,9,3,1,4,1,31,1171,1
1728669,50.0,2,4,4,4,1,37,273,1
588224,20.0,1,1,5,5,1,28,200,0
1683038,50.0,2,6,5,5,1,42,349,0
2134889,130.0,4,1,4,4,1,31,45,0
1444482,1632.0,10,4,3,3,1,29,82,1
923676,600.0,6,3,5,4,1,25,879,1
1316116,30.0,1,4,4,5,1,24,729,1
507031,20.0,1,7,4,5,1,41,772,0
1843098,45.0,2,4,4,5,1,46,239,0
1035355,1450.0,15,3,1,3,1,52,1040,1
1976037,100.0,2,6,5,5,1,38,0,0
1441086,60.0,2,1,4,5,1,50,204,0
931664,1117.4,32,3,4,4,1,31,1256,1
1130724,460.0,4,1,3,4,1,58,957,0
1444522,40.0,1,3,1,3,1,40,624,1
1583634,10.0,1,4,4,5,1,34,360,0
894156,240.0,4,4,4,3,1,25,1234,1
1047298,110.0,2,3,2,4,1,40,1070,1
1266197,1600.0,10,3,1,3,1,43,778,1
1194385,30.0,1,6,5,5,1,27,0,0
634091,300.0,5,3,5,4,1,43,318,1
1311935,490.0,3,4,3,3,1,42,736,1
1533968,435.0,9,3,4,4,1,27,419,0
646977,49000.0,12,3,1,1,1,45,150,1
2094275,71.0,4,4,5,5,1,29,66,0
2060235,610.0,10,3,3,4,1,28,139,1
2151146,101.0,1,9,5,4,1,26,31,1
1440520,15.0,1,3,2,5,1,24,599,0
1186385,118.0,6,3,2,5,1,54,907,1
655586,1064.0,24,3,1,3,1,48,137,0
983436,20.0,1,1,5,5,1,32,1138,1
2413266,20.0,1,3,5,5,1,26,20,1
1856873,25.0,1,1,4,5,1,30,207,1
932634,423.0,7,3,2,1,1,27,1235,1
430313,1317.0,4,4,3,3,1,45,1269,1
2286956,100.0,1,9,5,4,1,50,36,1
821527,2212.0,40,3,1,3,1,35,1405,0
71895,170.0,5,3,3,3,1,52,1569,1
1273190,30.0,1,3,3,5,1,41,52,1
1145142,40.0,1,1,4,5,1,52,948,0
1064211,171.0,9,3,3,4,1,39,1097,0
911869,704.0,17,4,4,4,1,30,1322,1
1955618,110.0,2,3,3,3,1,33,185,0
1006439,50.0,2,1,5,5,1,40,1400,0
2368637,300.0,1,3,4,4,1,61,21,0
972023,361.0,17,9,3,4,1,27,1048,1
1702778,40.0,2,3,5,5,1,22,90,1
2075126,15.0,1,3,3,4,1,27,59,1
812188,290.0,8,4,4,5,1,59,622,1
785373,468.9,17,3,1,3,1,40,626,0
1806759,71.0,4,7,2,5,1,32,282,0
1924066,105.0,7,3,4,5,1,29,114,1
1732362,20.0,1,3,4,5,1,25,241,1
762950,15.0,1,6,5,5,1,35,1313,0
2394251,120.0,3,6,5,5,1,23,58,0
693701,160.0,6,3,3,5,1,33,1554,1
941593,25.0,1,9,4,5,1,48,1184,1
2368032,5524.0,80,3,2,3,1,77,112,1
776803,17000.0,23,4,3,1,1,49,441,1
1673633,30.0,1,3,5,5,1,29,310,0
2396569,626.0,39,4,3,4,1,20,30,1
1172833,33.0,6,4,4,5,1,31,909,1
645650,2285.0,14,3,2,3,1,28,1569,1
657380,40.0,2,6,5,5,1,33,0,0
1642493,60.0,2,3,4,5,1,21,162,1
530697,141.74,7,3,3,5,1,34,987,1
578390,20.0,1,6,5,5,1,26,1204,1
505904,1050.0,4,4,4,2,1,26,404,1
2398838,15.0,1,3,4,5,1,20,4,1
1128914,790.0,3,3,2,4,1,39,947,1
593529,365.0,9,3,2,4,1,54,1531,1
1452091,540.0,11,4,3,4,1,60,597,1
2391120,300.0,1,3,5,4,1,22,5,0
2390678,300.0,1,3,5,4,1,21,4,0
738310,3142.09,9,3,1,2,1,32,442,0
934078,465.0,16,1,2,3,1,43,1225,0
1859033,558.0,12,6,3,4,1,20,49,1
817548,30.0,1,6,5,5,1,27,93,0
1666228,1861.0,45,3,1,3,1,37,364,1
1661293,82.0,4,1,4,5,1,31,378,0
2387613,45.0,2,4,5,5,1,34,59,1
888394,761.0,14,3,1,2,1,37,1366,1
592051,40.0,2,3,2,5,1,45,1354,1
1456554,190.0,6,3,2,4,1,24,135,1
31982,345.0,14,4,1,4,1,45,1567,1
801052,720.0,15,3,1,3,1,45,1458,1
1291722,13019.0,92,4,1,1,1,49,759,1
1620689,60.0,2,1,4,5,1,27,398,0
534786,50.0,3,3,2,5,1,42,224,0
1164932,3913.0,35,3,2,3,1,24,924,1
1325400,25.0,1,4,4,5,1,32,704,1
2135198,15.0,1,4,5,5,1,34,1,1
1669800,55.0,4,3,2,5,1,38,369,0
1209053,240.0,2,3,4,5,1,31,878,0
202891,62150.0,23,3,2,1,1,35,1453,1
2380964,300.0,1,3,5,4,1,47,2,0
1108830,62.0,7,3,2,4,1,41,970,0
1049696,147.0,6,3,2,1,1,30,662,0
1771459,420.0,3,4,4,4,1,62,274,1
645784,90.0,2,6,5,5,1,36,953,0
1671597,60.0,3,6,5,5,1,25,259,0
1513205,1126.0,10,3,2,4,1,26,161,1
1667597,100.0,1,4,5,5,1,29,284,1
1382314,60.0,2,3,2,5,1,39,662,0
1491755,188.0,11,3,3,4,1,38,295,1
2401712,20.0,1,2,5,5,1,45,48,0
2388008,347.0,4,3,3,5,1,30,99,0
997657,120.0,4,6,4,5,1,51,1118,0
853146,40.0,2,3,1,5,1,42,553,0
1829140,15.0,1,4,2,5,1,32,267,1
1681832,60.0,3,3,3,4,1,44,357,0
1941118,30.0,1,3,4,5,1,32,119,1
1642471,17416.0,65,4,2,2,1,31,391,1
2407756,832.0,6,4,2,2,1,46,80,1
1175563,385.0,6,3,2,3,1,29,1405,1
652221,20.0,1,7,3,5,1,42,1557,1
2405629,300.0,1,3,5,4,1,34,0,0
2037973,3036.0,25,3,2,3,1,44,145,0
2134241,101.0,1,9,5,4,1,46,42,1
2373103,104.0,5,3,3,5,1,61,113,0
2292275,100.0,1,9,5,4,1,26,35,1
1149408,100.0,2,4,4,4,1,29,889,1
1057069,90.0,3,1,3,5,1,37,921,0
533133,20.0,1,3,2,4,1,37,1553,0
1781123,101.0,1,9,5,5,1,52,204,1
1888611,101.0,1,4,5,4,1,29,133,1
1408088,526.0,26,4,2,4,1,25,647,1
2060843,120.0,6,4,4,5,1,18,141,1
2399559,30.0,1,6,5,5,1,20,0,1
1586668,147.0,7,3,2,4,1,39,420,0
1268464,1415.0,9,3,3,3,1,29,783,0
2397859,15.0,1,9,5,5,1,36,0,1
1667343,15.0,1,3,5,5,1,21,210,0
1404202,683.0,13,3,2,2,1,38,651,1
1161964,103.0,4,3,2,5,1,44,926,1
1637974,4248.0,12,3,2,3,1,28,332,1
2162651,70.0,1,3,5,5,1,24,1,1
1272895,30.0,1,3,4,4,1,24,767,1
1039541,50.0,1,3,5,5,1,41,952,1
646177,40.0,1,3,3,5,1,48,991,0
784516,20.0,1,1,4,5,1,43,1203,0
463608,100.0,1,3,1,5,1,40,759,1
653944,207.0,2,3,4,4,1,36,547,0
1267595,20.0,1,4,5,5,1,35,676,1
1891956,20.0,1,3,3,5,1,28,185,1
1115092,2510.0,20,9,1,2,1,59,969,1
2005274,35.0,2,7,4,5,1,29,149,1
1366681,30.0,1,3,3,5,1,54,595,1
899969,6129.0,13,4,1,2,1,36,1325,1
679876,630.0,13,9,2,3,1,45,441,1
731802,270.0,7,3,2,4,1,30,1553,1
693674,30.0,1,3,3,4,1,31,1396,1
1408077,135.0,9,9,3,4,1,25,473,1
1829094,160.0,3,3,1,4,1,52,267,0
1903725,100.0,1,4,4,4,1,31,124,1
1277408,292.0,5,2,1,4,1,41,773,0
2401320,400.0,2,3,5,4,1,38,9,1
1298465,340.0,4,3,3,3,1,28,674,1
1575262,65.0,2,3,2,5,1,59,158,0
1706578,30.0,1,3,3,5,1,35,326,1
505494,316.0,10,3,1,4,1,44,619,1
1060775,20.0,1,3,5,5,1,35,552,0
907476,50.0,1,6,2,5,1,66,1337,1
1648490,2080.0,5,3,2,3,1,28,333,0
2102871,15.0,1,3,4,5,1,20,39,0
2397061,30.0,1,4,5,5,1,21,0,1
2078843,120.0,5,3,3,5,1,22,87,1
2400345,513.0,4,3,5,4,1,55,33,1
1167316,145.0,7,2,4,5,1,41,901,0
944825,1230.0,11,4,4,4,1,47,522,1
1420680,102.0,2,3,2,4,1,27,632,1
1661203,263.0,10,3,2,4,1,22,374,1
2384821,300.0,1,3,5,4,1,29,1,0
2387849,1246.0,26,3,1,3,1,39,100,1
2387815,20.0,1,6,4,5,1,50,6,1
1715602,20.0,1,3,3,5,1,37,13,0
54796,40.0,2,1,4,5,1,42,1519,0
2404305,70.0,1,3,5,5,1,27,1,1
1578945,45.35,2,1,4,5,1,44,374,0
1948887,20.0,1,6,5,5,1,34,158,0
1718264,875.0,15,3,2,3,1,32,176,1
2376989,40.0,1,3,4,5,1,44,11,1
1840707,4339.0,64,4,4,3,1,63,225,1
450160,88.0,4,3,2,5,1,46,1509,1
1510314,150.0,3,2,4,5,1,39,523,1
1902391,300.0,1,3,3,2,1,29,213,1
813676,1539.0,8,4,4,3,1,33,1422,1
1790048,20.0,1,4,5,5,1,24,262,1
1474660,955.0,47,3,1,3,1,36,568,1
1929246,1481.0,22,4,3,3,1,25,166,1
1449446,44.5,1,4,5,5,1,50,981,1
1681006,100.0,1,9,5,5,1,31,263,1
2400910,20.0,1,4,5,5,1,32,1,1
1997687,310.0,6,4,2,3,1,57,159,1
1395743,50.0,3,1,3,5,1,35,630,0
2410653,20.0,1,3,4,5,1,33,79,1
2409070,15.0,1,3,5,5,1,20,34,1
1075844,160.0,3,3,4,5,1,29,659,0
1317657,40.0,2,1,2,5,1,41,300,0
1306188,487.0,5,3,2,3,1,38,742,1
1377496,10.0,1,3,4,5,1,34,648,0
544585,315.0,6,4,5,5,1,46,563,1
1516164,60.0,2,1,4,5,1,35,496,0
1424073,2991.0,125,3,1,3,1,49,640,1
1393630,340.0,8,3,4,5,1,33,840,0
1232434,60.0,2,4,4,5,1,29,744,1
1820232,26.0,1,4,5,4,1,28,185,0
797577,5257.0,30,3,2,3,1,24,623,1
1324756,40.0,2,6,5,5,1,42,4,0
1369931,15900.0,53,4,2,1,1,32,670,1
1566714,150.0,2,3,4,4,1,31,454,1
1637203,19.0,2,3,3,5,1,23,357,1
2404647,70.0,1,9,5,5,1,27,14,0
1542688,10.0,1,4,5,5,1,27,405,0
2402470,15.0,1,6,5,5,1,47,1,1
1269226,185.0,12,3,2,4,1,31,745,0
556809,2965.0,15,3,4,3,1,34,418,0
1103916,60.0,2,3,3,5,1,61,666,1
811662,190.0,3,3,2,4,1,50,1282,1
2374691,20.0,1,3,4,5,1,57,43,1
1111157,550.0,21,3,2,3,1,34,1150,1
1006983,310.0,4,1,3,4,1,29,1127,0
1893739,201.0,2,9,5,4,1,35,130,1
1132781,20.0,1,3,2,5,1,37,168,1
1140252,3553.0,105,3,1,3,1,29,947,1
768534,10.0,2,5,5,5,1,35,513,0
2044800,80.0,3,4,4,3,1,22,92,1
785112,245.0,9,4,3,4,1,35,1399,1
2165897,140.0,2,3,4,5,1,57,53,0
1771950,101.0,1,4,5,5,1,34,219,1
1646857,100.0,1,4,5,5,1,28,302,1
2160476,70.0,2,3,2,5,1,47,92,1
751677,858.0,33,3,1,3,1,48,1494,1
308440,1105.0,37,3,2,3,1,41,1549,0
1920319,100.0,1,4,5,5,1,47,118,1
1185179,50.0,1,3,3,5,1,44,902,1
2407585,300.0,1,4,5,4,1,55,1,1
2399942,180.0,1,3,5,4,1,31,6,0
1472415,15.0,1,6,5,5,1,36,419,0
1717619,40.0,2,3,4,5,1,20,255,0
2374744,20.0,1,3,4,5,1,64,43,1
1668057,100.0,1,4,5,5,1,22,257,1
2374686,20.0,1,3,4,5,1,63,9,0
759490,220.0,3,4,4,5,1,28,752,0
2401700,300.0,1,9,5,4,1,47,14,0
1502830,180.0,4,1,4,5,1,44,458,1
707234,20.0,1,1,5,5,1,33,1440,0
1602812,95.0,5,4,2,4,1,32,428,1
2063325,55.0,3,3,2,5,1,19,77,1
837181,2316.0,40,3,1,2,1,31,1398,0
1941099,45.0,3,3,4,5,1,22,188,0
987764,1181.0,21,4,3,3,1,40,1156,1
1942486,35.0,2,4,5,5,1,28,132,1
1426951,20.0,1,3,4,5,1,27,521,0
1642947,547.0,7,3,2,3,1,31,391,1
1508935,20.0,1,3,3,5,1,28,521,1
1934932,30.0,1,3,2,3,1,33,98,0
1878426,100.0,5,3,2,5,1,28,193,1
1820544,100.0,1,4,5,5,1,32,187,1
2371931,100.0,5,7,4,5,1,34,105,0
1041105,3655.79,18,3,2,3,1,38,656,1
1314413,90.0,2,4,5,4,1,31,431,1
1656509,25.0,1,4,5,5,1,22,276,1
1505206,20.0,1,4,4,5,1,23,475,0
1589453,127.0,1,3,2,2,1,28,309,1
1149981,31.0,2,8,4,5,1,30,918,1
783405,1190.0,15,3,4,4,1,37,1379,1
2399165,30.0,2,3,4,5,1,34,55,1
1032427,20.0,1,5,4,5,1,29,1038,0
1569272,2090.0,23,4,3,3,1,43,448,1
659506,11900.0,13,3,2,2,1,37,735,1
375742,1880.0,17,9,3,3,1,44,1546,1
1480168,750.0,9,3,1,3,1,36,564,1
2386981,2020.0,34,3,2,3,1,42,96,1
1965847,67.0,4,3,2,5,1,20,179,1
671405,820.0,5,3,2,4,1,27,138,0
562117,20.0,1,2,5,5,1,40,1325,0
2390664,20.0,1,3,5,5,1,21,1,0
917153,8015.0,27,4,4,2,1,43,1130,1
1678718,40.0,2,3,2,5,1,50,356,0
1682228,100.0,1,4,5,5,1,26,271,1
585957,45.0,2,1,5,5,1,40,596,0
1917906,20.0,1,4,4,5,1,27,113,1
900701,24358.0,48,4,2,1,1,42,1300,1
2136399,120.0,2,3,2,4,1,26,35,0
1025343,16.0,3,4,5,5,1,30,1107,0
1855813,15.0,1,4,5,5,1,27,154,0
1773143,100.0,1,4,5,5,1,25,211,1
1755174,566.0,12,3,2,3,1,22,118,1
1493102,15.0,1,3,3,5,1,37,504,1
680568,15.0,1,4,5,5,1,35,44,0
1373765,20.0,1,1,5,5,1,42,667,0
1860901,30.0,1,6,5,5,1,30,0,0
1246595,283.0,6,3,1,3,1,21,1167,0
1373134,2607.0,98,3,1,3,1,36,671,1
1317216,165.0,4,3,4,4,1,40,726,1
1362803,126.0,3,3,3,4,1,70,652,0
1530747,38.0,3,4,4,5,1,25,507,1
1255753,335.0,3,3,4,4,1,34,687,1
1152458,510.0,3,3,2,3,1,42,931,1
997423,336.0,13,6,3,5,1,50,1137,1
826862,4547.0,7,3,2,3,1,30,1429,1
1621779,100.0,1,3,3,5,1,31,339,1
1009764,40.0,2,2,4,5,1,40,630,0
2371542,35.0,2,4,5,5,1,35,21,1
1038377,30.0,1,6,5,5,1,58,1024,1
1564493,65.0,2,3,4,5,1,21,336,1
1920398,116.0,6,3,2,5,1,29,205,1
2383402,20.0,1,2,5,5,1,30,1,0
1909945,70.0,3,4,5,5,1,30,135,0
800012,60.0,2,7,4,5,1,64,1456,1
760361,100.0,1,3,3,3,1,45,1523,1
1618721,200.0,10,4,5,5,1,31,334,1
2379323,20.0,1,6,5,5,1,26,8,0
2387095,455.0,11,3,3,4,1,40,95,1
2126208,620.0,9,4,3,4,1,30,131,1
2107218,150.0,1,5,5,5,1,35,95,0
1998425,100.0,1,9,5,4,1,26,68,1
962770,228.0,4,3,2,4,1,34,632,0
2375070,20.0,1,3,4,5,1,60,23,1
1952638,270.0,6,3,2,5,1,38,83,1
2400092,300.0,1,3,5,4,1,47,5,0
1002613,65.0,3,3,5,5,1,32,720,1
1142814,40.0,2,6,5,5,1,36,1451,1
2383958,10.0,1,3,5,5,1,20,0,0
1603376,763.65,22,3,3,4,1,21,428,1
799500,347.0,4,8,2,4,1,51,1460,0
1916261,130.0,4,9,4,5,1,22,115,1
1448352,97.0,4,5,3,5,1,26,583,0
2397947,300.0,1,3,5,4,1,35,2,0
2400055,20.0,1,3,5,5,1,51,0,1
728312,40.0,1,6,4,5,1,39,1457,0
1093212,177.0,5,3,2,4,1,32,1118,1
969538,30.0,3,4,4,5,1,49,1164,0
590288,132.0,2,4,4,4,1,35,1148,1
1644973,130.0,6,3,3,5,1,20,390,0
1508259,110.0,4,3,2,4,1,45,496,1
1957344,65.0,2,3,2,3,1,28,183,0
2013810,20.0,1,3,3,4,1,33,136,0
1596272,20.0,1,2,2,4,1,45,430,1
1979228,540.0,12,3,1,3,1,44,172,0
2388581,300.0,1,3,5,4,1,32,3,0
2386649,70.0,2,6,5,5,1,19,0,0
1892797,40.0,2,3,2,5,1,30,218,0
1185857,22840.37,144,4,2,1,1,61,1286,1
1749800,100.0,5,3,1,5,1,30,313,0
1763674,1200.0,3,4,4,3,1,48,64,1
864398,7400.0,24,3,3,2,1,28,492,1
2391972,70.0,1,3,5,5,1,23,3,1
1232512,120.0,3,3,3,4,1,45,100,1
1107680,1871.0,7,3,3,3,1,28,968,1
2385852,20.0,1,5,5,5,1,25,0,0
2057231,100.0,1,4,4,3,1,48,146,0
1267159,715.0,10,4,4,4,1,35,772,1
2036350,108.0,3,3,1,4,1,43,149,1
1259788,82.0,4,4,4,5,1,49,798,1
484341,175.0,11,3,2,5,1,28,1569,1
1119440,2320.0,49,3,1,3,1,44,967,0
1643680,15.0,1,1,5,5,1,26,353,0
827513,70.0,2,3,3,5,1,32,1315,0
548112,95.0,4,3,2,5,1,34,490,1
2381262,30.0,1,5,4,5,1,42,8,0
884645,50.0,1,3,3,5,1,29,1256,1
879340,30.0,2,3,4,5,1,36,1321,1
952653,940.0,3,4,4,3,1,40,521,1
1542915,20.0,1,3,3,5,1,20,133,1
767380,79.0,6,6,1,5,1,37,341,0
877078,1995.0,82,4,2,3,1,35,1332,1
1219753,150.0,3,3,2,5,1,53,862,0
512535,20.0,1,3,5,4,1,52,1450,0
741642,20.0,1,6,5,5,1,40,806,0
925172,400.0,3,3,2,3,1,29,1255,1
1506056,140.0,2,9,5,5,1,37,481,1
1351723,30.0,1,3,3,5,1,26,703,0
1212339,790.0,8,3,3,3,1,27,864,1
1946404,590.0,10,3,2,3,1,25,189,1
996638,15.0,1,4,5,5,1,44,1556,1
2392121,70.0,1,3,4,5,1,21,4,1
767414,30.0,1,1,5,5,1,25,0,0
1615116,23398.0,194,4,1,1,1,42,416,1
2402759,50.0,2,3,3,5,1,28,34,0
1236252,20.0,1,3,4,5,1,35,813,0
2403907,300.0,1,3,5,4,1,31,35,1
1036287,30.0,1,3,3,5,1,45,723,1
1929787,760.0,8,1,2,4,1,64,199,1
1335381,76.0,1,4,4,4,1,47,839,1
1836027,359.0,26,3,3,5,1,21,239,1
682788,30.0,1,3,2,4,1,33,163,1
2398816,15.0,1,3,5,5,1,20,16,1
1933917,100.0,1,4,5,5,1,45,100,1
1929403,35.0,2,3,4,5,1,43,199,1
1199059,800.0,17,3,1,3,1,31,888,1
2387227,150.0,5,3,1,5,1,27,101,1
761712,30.0,1,1,4,5,1,46,18,0
1639219,30.0,2,3,2,5,1,20,127,0
2059953,810.0,20,3,3,4,1,25,107,1
1561841,363.0,12,4,3,5,1,29,450,1
2404716,70.0,1,3,5,5,1,33,20,0
1904784,20.0,1,3,3,5,1,26,104,0
2115462,3017.0,22,3,2,2,1,33,137,1
1401864,596.0,10,3,2,4,1,23,385,1
1694598,446.0,19,3,2,4,1,23,326,0
1781658,121.0,7,3,2,4,1,27,299,0
1031907,20.0,1,4,4,5,1,23,1019,1
480662,923.0,19,3,2,3,1,39,181,1
1560826,490.0,5,3,2,3,1,33,426,1
1182358,1310.0,20,2,1,3,1,45,904,0
495045,2167.0,69,3,1,3,1,44,990,1
1125096,1250.0,8,4,4,3,1,21,938,1
1511638,28.0,1,3,4,5,1,31,472,1
855824,15.0,1,6,5,5,1,29,1092,1
1061848,15.0,1,9,4,5,1,35,956,1
2388321,300.0,1,3,5,4,1,30,3,0
997731,65.0,4,6,3,5,1,31,1562,0
1690450,100.0,1,3,2,4,1,45,317,1
2094284,80.0,2,3,3,5,1,32,46,1
1651735,184.0,18,3,1,5,1,21,384,1
1645192,100.0,1,9,5,5,1,24,293,1
1873241,295.0,4,4,4,4,1,35,181,1
1243157,80.0,2,6,4,5,1,31,634,0
2397519,15.0,1,3,3,5,1,18,72,1
1869738,110.0,4,6,5,5,1,20,25,1
633902,20470.0,9,3,2,1,1,30,1519,1
863653,25.0,1,1,5,5,1,28,115,0
1256231,50.0,1,1,5,5,1,34,715,0
726547,820.0,15,3,4,4,1,28,1346,1
2079832,20.0,1,3,5,5,1,24,44,1
2387659,90.0,3,1,4,5,1,30,36,0
1364197,36.0,2,3,4,5,1,29,644,1
2086209,100.0,1,3,3,4,1,35,128,1
1299834,60.0,3,5,5,5,1,22,107,0
1380780,20.0,1,6,5,5,1,37,0,0
211904,883.0,25,3,1,3,1,41,1126,1
1004001,150.0,3,9,2,4,1,60,1138,0
594241,665.0,10,3,1,3,1,46,1548,1
2383753,300.0,1,3,5,4,1,30,5,0
2386344,300.0,1,3,5,4,1,24,9,0
2381770,60.0,3,4,3,5,1,31,10,1
141175,1100.0,5,3,1,3,1,35,887,1
1008525,20.0,2,4,4,5,1,25,1014,0
1905965,245.0,8,3,2,4,1,45,195,0
756281,20.0,1,3,2,5,1,38,1443,1
1345828,150.0,3,3,2,5,1,40,1554,1
1329916,357.0,17,4,3,4,1,32,173,1
630414,22402.0,60,3,1,1,1,31,469,0
1490271,420.0,16,3,1,4,1,30,546,1
1464640,60.0,1,9,4,5,1,28,576,1
2179994,30.0,2,3,4,5,1,31,87,1
969876,294.0,11,3,2,4,1,29,1550,1
2142704,240.0,7,3,2,4,1,40,103,0
1080426,60.0,2,6,4,5,1,39,1023,1
1064319,40.0,2,9,3,4,1,32,995,1
1506613,174.0,5,3,1,5,1,31,514,1
1691767,5186.0,14,3,1,1,1,35,218,1
1153381,500.0,2,1,5,3,1,61,890,0
627354,20.0,1,1,4,5,1,35,1568,0
1754151,80.0,4,3,2,5,1,34,257,1
806670,160.0,2,4,3,5,1,35,631,1
2392911,15.0,1,1,5,5,1,34,0,0
1877976,170.0,8,6,3,4,1,29,220,1
2056711,20.0,1,3,4,5,1,40,83,0
1229319,340.0,12,3,3,4,1,32,1399,1
762490,159.0,6,9,2,3,1,36,1533,1
2023412,60.0,3,4,5,5,1,39,41,1
1889715,101.0,1,9,5,4,1,20,132,1
541362,30.0,1,6,4,3,1,36,279,1
2004218,130.0,4,3,3,3,1,26,161,0
784643,703.0,33,3,1,3,1,42,403,1
1056696,380.0,18,3,1,4,1,35,1035,1
1226334,60.0,2,6,5,5,1,52,749,1
1448374,500.0,1,4,3,3,1,39,554,1
2376894,602.0,11,4,3,3,1,19,100,1
2389783,40.0,2,3,5,5,1,25,0,0
2007915,30.0,1,5,5,5,1,29,24,0
561202,30.0,1,2,3,5,1,40,502,0
2388729,300.0,1,3,5,4,1,32,3,0
1553236,560.0,8,3,3,3,1,42,479,1
1261725,50.0,1,3,3,5,1,22,790,0
710812,180.0,5,3,3,4,1,35,935,0
1402571,395.0,8,4,2,2,1,46,655,1
2401368,400.0,2,9,4,4,1,36,9,1
718124,20.0,1,6,4,5,1,34,1557,1
990864,20.0,1,3,2,5,1,30,1160,0
827268,20.0,1,3,3,5,1,36,70,1
2410754,15.0,1,6,5,5,1,25,0,0
1459306,20.0,1,4,5,5,1,30,492,0
1978125,49.0,3,3,2,5,1,19,163,0
2390726,300.0,1,3,5,4,1,23,5,0
1072780,130.0,2,7,3,5,1,30,913,0
2389706,50.0,1,3,5,5,1,24,24,1
1869272,152.0,7,3,2,5,1,19,107,1
1299938,1768.0,32,3,1,3,1,37,984,1
2408111,15.0,1,1,5,5,1,20,0,0
2165814,35.0,2,4,5,5,1,24,20,1
802140,470.0,22,3,1,3,1,37,1462,1
1026719,398.0,13,3,1,4,1,42,1103,1
1131845,35.0,2,3,2,5,1,29,958,0
629855,20.0,1,3,4,5,1,41,1144,1
545544,90.0,3,4,4,4,1,41,452,1
2400205,65.0,4,6,5,5,1,39,12,0
1135159,50.0,1,4,4,3,1,40,611,1
2385864,300.0,1,4,4,4,1,27,5,1
751013,20.0,1,3,2,5,1,44,1540,1
1522877,310.0,11,3,1,3,1,35,519,1
2387453,55510.0,84,4,1,1,1,49,102,1
698876,60.0,1,3,4,5,1,37,1351,0
2382082,300.0,1,3,5,4,1,30,0,0
629108,280.0,1,4,5,4,1,37,1557,1
1377829,20.0,1,4,5,5,1,26,626,1
2377942,20.0,1,4,5,5,1,58,26,1
2396595,15.0,1,6,4,5,1,25,5,0
1113481,66.0,3,4,2,1,1,53,822,0
1949851,50.0,1,6,5,5,1,43,76,0
1677315,8249.0,18,4,2,1,1,26,354,1
1091476,40.0,2,5,4,5,1,47,1248,0
1078860,120.0,4,1,3,5,1,53,990,1
1849643,50.0,2,4,5,5,1,44,243,1
1738258,15.0,1,6,5,5,1,49,225,0
1346970,1053.0,15,3,2,3,1,28,690,0
1007466,15.0,1,4,5,5,1,29,716,1
2378615,15.0,1,1,5,5,1,24,5,0
2384085,120.0,6,3,3,5,1,24,94,0
1509077,350.0,6,3,1,4,1,43,537,1
1906538,101.0,1,4,5,5,1,61,120,1
1145779,100.0,5,2,1,5,1,41,1529,0
2164105,415.0,2,4,3,3,1,26,26,0
1520483,240.0,4,3,1,4,1,52,523,0
1398633,562.0,9,3,2,4,1,36,535,1
1306959,30.0,1,4,5,5,1,41,746,0
1393328,2081.0,38,3,1,2,1,40,352,1
1281328,50.0,1,3,4,5,1,52,977,0
1604225,100.0,1,4,5,5,1,50,340,1
2061420,30.0,1,3,4,5,1,65,29,1
1904141,100.0,1,9,5,4,1,23,121,1
1175669,30.0,2,7,5,5,1,35,148,1
1046385,9210.0,20,3,1,1,1,40,1019,1
2071706,1260.0,7,3,3,3,1,22,106,0
1772386,15.0,2,6,5,5,1,43,203,1
743986,50.0,1,5,4,5,1,28,764,0
1570737,469.0,6,3,3,4,1,26,429,1
958878,90.0,3,1,5,5,1,28,161,0
1931248,250.0,12,3,1,4,1,48,135,1
1984704,64.0,3,4,3,5,1,22,64,1
869583,30.0,1,3,3,4,1,42,1382,1
2407541,300.0,1,3,3,4,1,19,33,1
2406453,30.0,2,4,5,5,1,30,44,0
837410,100.0,1,3,3,5,1,38,1404,1
1477446,191.0,10,3,2,4,1,24,495,1
1525086,360.0,5,3,2,3,1,38,516,1
1026822,50.0,3,1,5,5,1,32,133,0
861637,25.0,1,3,5,5,1,28,387,1
2038883,214.0,7,3,1,4,1,39,148,0
1384149,120.0,4,1,3,5,1,57,577,0
1776482,90.0,3,1,4,5,1,42,238,0
2378212,175.0,11,3,2,5,1,42,110,1
1156591,653.0,4,3,2,3,1,25,937,1
2391144,1200.0,3,3,3,3,1,22,14,1
1961864,20.0,4,3,4,5,1,31,143,0
1912380,101.0,1,9,5,5,1,44,112,1
2405603,300.0,1,3,5,4,1,46,19,0
2162845,70.0,1,3,5,5,1,22,2,1
1958736,18.0,1,4,5,5,1,23,96,1
